PIckUpDateTime,Longitude,Latitude,Age,Sex,SpendCat,RedidentCat,AppleAndorid,NetworkFlag,NetworkProvider,PrePaidPostPaid,ActivePassive,VoiceData
2020-04-29 03:00:00+00,-1.510137,53.376571,56,2,1,1,1,52,2,1,2,1
2020-04-29 03:00:00+00,-1.479165,53.378237,41,2,1,1,2,52,2,1,2,2
2020-04-29 03:00:00+00,-1.475567,53.383141,46,2,3,1,1,52,2,1,1,1
2020-04-29 03:00:00+00,-1.50403,53.370347,17,2,2,1,2,52,2,2,2,1
2020-04-29 05:00:00+00,-1.47937,53.442858,18,2,4,1,2,52,2,2,2,1
2020-04-29 05:00:00+00,-1.480696,53.382348,65,2,1,1,1,52,2,1,2,1
2020-04-29 05:00:00+00,-1.493221,53.390055,16,2,4,1,2,52,2,1,2,1
2020-04-29 05:00:00+00,-1.471567,53.369048,77,2,2,1,2,52,2,1,2,1
2020-04-29 07:00:00+00,-1.492141,53.36937,85,2,5,1,2,52,2,1,2,1
2020-04-29 08:00:00+00,-1.508482,53.380101,25,2,5,1,2,52,2,1,2,1
2020-04-29 08:00:00+00,-1.48131,53.368848,42,2,4,1,2,52,2,2,1,1
2020-04-29 09:00:00+00,-1.474482,53.391533,60,2,5,1,1,52,2,1,2,1
2020-04-29 10:00:00+00,-1.443284,53.388061,18,2,2,1,1,52,2,1,2,1
2020-04-29 11:00:00+00,-1.446213,53.377127,63,2,5,1,1,52,2,1,1,1
2020-04-29 11:00:00+00,-1.465313,53.384323,74,2,2,1,2,52,2,1,2,1
2020-04-29 11:00:00+00,-1.439392,53.369675,51,2,4,1,2,52,2,1,2,1
2020-04-29 11:00:00+00,-1.47945,53.433968,37,2,3,1,1,52,2,1,1,1
2020-04-29 12:00:00+00,-1.479369,53.464428,54,2,1,1,1,52,2,2,1,1
2020-04-29 12:00:00+00,-1.480808,53.413378,63,2,4,1,2,52,2,1,1,1
2020-04-29 12:00:00+00,-1.480652,53.469678,42,2,5,1,2,52,2,2,2,1
2020-04-29 13:00:00+00,-1.448001,53.371624,37,2,3,1,1,52,2,1,1,1
2020-04-29 13:00:00+00,-1.480218,53.494358,48,2,5,1,2,52,2,1,2,2
2020-04-29 13:00:00+00,-1.479545,53.377258,43,2,3,1,2,52,2,1,2,2
2020-04-29 14:00:00+00,-1.493381,53.3745,54,2,2,1,2,52,2,1,1,1
2020-04-29 14:00:00+00,-1.481033,53.375638,64,2,5,1,2,52,2,1,1,1
2020-04-29 15:00:00+00,-1.479625,53.378408,63,2,2,1,2,52,2,1,2,1
2020-04-29 16:00:00+00,-1.467939,53.37416,63,2,3,1,1,52,2,2,2,1
2020-04-29 16:00:00+00,-1.457216,53.384027,59,2,1,1,2,52,2,2,1,1
2020-04-29 16:00:00+00,-1.479704,53.413378,83,2,4,1,2,52,2,1,1,1
2020-04-29 17:00:00+00,-1.480062,53.377758,62,2,1,1,2,52,2,1,1,1
2020-04-29 17:00:00+00,-1.479892,53.437018,52,2,1,1,1,52,2,1,2,1
2020-04-29 18:00:00+00,-1.454002,53.384327,48,2,5,1,1,52,2,1,2,1
2020-04-29 19:00:00+00,-1.512194,53.373582,78,2,3,1,2,52,2,1,2,1
2020-04-29 19:00:00+00,-1.458829,53.39075,17,2,1,1,1,52,2,1,2,1
2020-04-29 19:00:00+00,-1.479299,53.517428,66,2,1,1,2,52,2,1,2,1
2020-04-29 19:00:00+00,-1.479631,53.388278,45,2,5,1,1,52,2,1,2,1
2020-04-29 19:00:00+00,-1.479788,53.502108,36,2,2,1,2,52,2,1,2,1
2020-04-29 19:00:00+00,-1.480314,53.458418,60,2,2,1,2,52,2,2,2,1
2020-04-29 20:00:00+00,-1.475794,53.427649,29,2,4,1,1,52,2,1,2,1
2020-04-29 20:00:00+00,-1.475337,53.410909,62,2,4,1,1,52,2,2,1,1
2020-04-29 21:00:00+00,-1.468821,53.379529,75,2,5,1,2,52,2,1,2,1
2020-04-29 22:00:00+00,-1.475849,53.427609,79,2,2,1,2,52,2,1,1,1
2020-04-29 22:00:00+00,-1.47918,53.376028,39,2,1,1,1,52,2,1,2,1
2020-04-29 22:00:00+00,-1.480302,53.451548,35,2,4,1,1,52,2,1,1,1
2020-04-29 22:00:00+00,-1.480025,53.396318,85,2,3,1,2,52,2,2,1,1
2020-04-29 22:00:00+00,-1.47989,53.435958,24,2,2,1,1,52,2,1,2,2
2020-04-29 22:00:00+00,-1.478639,53.384244,44,2,2,1,1,52,2,1,2,1
2020-04-29 23:00:00+00,-1.480441,53.491538,69,2,5,1,2,52,2,2,1,1
2020-04-29 23:00:00+00,-1.475877,53.387189,38,2,1,1,1,52,2,1,2,1
2020-04-29 09:00:00+00,-1.47906,53.454638,26,2,5,2,2,52,2,1,1,1
2020-04-29 09:00:00+00,-1.480279,53.386258,44,2,2,2,2,52,2,1,2,1
2020-04-29 09:00:00+00,-1.480549,53.498008,52,2,5,2,2,52,2,1,2,1
2020-04-29 10:00:00+00,-1.480546,53.453658,74,2,4,2,1,52,2,1,1,1
2020-04-29 10:00:00+00,-1.479557,53.493368,24,2,1,2,1,52,2,1,1,1
2020-04-29 10:00:00+00,-1.479659,53.477128,17,2,3,2,2,52,2,1,1,1
2020-04-29 12:00:00+00,-1.480686,53.445308,72,2,5,2,2,52,2,1,1,1
2020-04-29 12:00:00+00,-1.481015,53.476298,31,2,3,2,2,52,2,1,2,1
2020-04-29 12:00:00+00,-1.479663,53.465328,64,2,1,2,1,52,2,1,2,1
2020-04-29 14:00:00+00,-1.479907,53.382478,42,2,2,2,1,52,2,1,2,1
2020-04-29 14:00:00+00,-1.480399,53.389508,28,2,2,2,1,52,2,1,1,1
2020-04-29 14:00:00+00,-1.480348,53.386698,39,2,1,2,1,52,2,1,1,1
2020-04-29 15:00:00+00,-1.475613,53.395349,45,2,5,3,1,52,2,2,2,1
2020-04-29 16:00:00+00,-1.479057,53.443798,51,2,3,3,2,52,2,1,2,1
2020-04-29 00:00:00+00,-1.465375,53.380078,21,2,4,1,2,53,3,1,1,1
2020-04-29 01:00:00+00,-1.475323,53.443089,27,2,3,1,1,53,3,1,1,1
2020-04-29 01:00:00+00,-1.501321,53.381281,38,2,2,1,1,53,3,1,1,2
2020-04-29 02:00:00+00,-1.479439,53.500458,19,2,4,1,1,53,3,1,2,1
2020-04-29 02:00:00+00,-1.47972,53.467388,17,2,2,1,2,53,3,1,2,1
2020-04-29 02:00:00+00,-1.501903,53.371736,23,2,1,1,1,53,3,2,1,2
2020-04-29 02:00:00+00,-1.50362,53.37895,43,2,5,1,2,53,3,1,1,1
2020-04-29 02:00:00+00,-1.463569,53.383157,73,2,5,1,2,53,3,1,1,1
2020-04-29 02:00:00+00,-1.495172,53.391711,35,2,1,1,1,53,3,1,1,1
2020-04-29 03:00:00+00,-1.480044,53.375608,74,2,1,1,2,53,3,1,1,1
2020-04-29 03:00:00+00,-1.475529,53.371134,51,2,3,1,2,53,3,1,1,1
2020-04-29 04:00:00+00,-1.475229,53.411119,65,2,1,1,1,53,3,1,1,2
2020-04-29 04:00:00+00,-1.473059,53.388563,23,2,5,1,1,53,3,1,2,1
2020-04-29 04:00:00+00,-1.483921,53.389263,63,2,3,1,1,53,3,1,2,1
2020-04-29 04:00:00+00,-1.472984,53.387217,29,2,1,1,2,53,3,2,2,1
2020-04-29 05:00:00+00,-1.480329,53.453528,62,2,2,1,2,53,3,1,2,1
2020-04-29 05:00:00+00,-1.480232,53.422998,83,2,3,1,1,53,3,1,2,1
2020-04-29 05:00:00+00,-1.505235,53.390119,58,2,3,1,2,53,3,1,2,1
2020-04-29 05:00:00+00,-1.461203,53.381275,32,2,3,1,1,53,3,1,1,1
2020-04-29 06:00:00+00,-1.475193,53.388869,55,2,5,1,2,53,3,1,1,1
2020-04-29 06:00:00+00,-1.475877,53.387189,35,2,1,1,1,53,3,1,1,1
2020-04-29 06:00:00+00,-1.472984,53.387217,43,2,1,1,2,53,3,1,2,1
2020-04-29 07:00:00+00,-1.457346,53.380005,69,2,2,1,1,53,3,1,1,1
2020-04-29 08:00:00+00,-1.462738,53.389333,27,2,3,1,1,53,3,1,2,1
2020-04-29 08:00:00+00,-1.479469,53.398208,48,2,3,1,2,53,3,1,2,1
2020-04-29 09:00:00+00,-1.454685,53.368808,25,2,5,1,2,53,3,1,2,1
2020-04-29 09:00:00+00,-1.480875,53.491228,34,2,4,1,1,53,3,1,2,1
2020-04-29 11:00:00+00,-1.480571,53.496938,24,2,2,1,2,53,3,1,1,1
2020-04-29 11:00:00+00,-1.479846,53.517968,64,2,1,1,2,53,3,1,1,1
2020-04-29 11:00:00+00,-1.479699,53.388028,71,2,5,1,2,53,3,1,2,1
2020-04-29 12:00:00+00,-1.510701,53.391296,80,2,3,1,2,53,3,1,1,1
2020-04-29 12:00:00+00,-1.480575,53.396998,56,2,2,1,1,53,3,1,2,2
2020-04-29 12:00:00+00,-1.481022,53.506108,27,2,1,1,2,53,3,1,2,1
2020-04-29 13:00:00+00,-1.495108,53.390178,51,2,5,1,2,53,3,1,2,2
2020-04-29 13:00:00+00,-1.479773,53.487888,59,2,3,1,2,53,3,1,2,1
2020-04-29 14:00:00+00,-1.504244,53.386884,17,2,5,1,2,53,3,1,1,1
2020-04-29 14:00:00+00,-1.480392,53.505388,31,2,4,1,2,53,3,1,1,2
2020-04-29 15:00:00+00,-1.498023,53.369564,57,2,3,1,1,53,3,1,2,1
2020-04-29 15:00:00+00,-1.500376,53.388493,33,2,2,1,1,53,3,1,2,1
2020-04-29 16:00:00+00,-1.501757,53.387074,52,2,2,1,1,53,3,1,1,1
2020-04-29 16:00:00+00,-1.47986,53.457908,27,2,3,1,2,53,3,1,2,1
2020-04-29 16:00:00+00,-1.480758,53.483148,64,2,1,1,2,53,3,1,2,1
2020-04-29 16:00:00+00,-1.481007,53.423488,34,2,1,1,1,53,3,1,1,1
2020-04-29 17:00:00+00,-1.449204,53.388915,44,2,1,1,1,53,3,1,2,1
2020-04-29 17:00:00+00,-1.480662,53.391558,18,2,5,1,2,53,3,1,1,1
2020-04-29 18:00:00+00,-1.446651,53.38142,23,2,3,1,2,53,3,1,1,1
2020-04-29 19:00:00+00,-1.481035,53.473108,72,2,4,1,1,53,3,2,2,1
2020-04-29 19:00:00+00,-1.480634,53.417258,55,2,4,1,2,53,3,1,1,1
2020-04-29 20:00:00+00,-1.479744,53.425358,33,2,2,1,2,53,3,1,2,1
2020-04-29 21:00:00+00,-1.50226,53.380241,38,2,3,1,2,53,3,1,1,2
2020-04-29 21:00:00+00,-1.446473,53.381132,48,2,3,1,1,53,3,1,2,1
2020-04-29 21:00:00+00,-1.489656,53.379923,49,2,1,1,1,53,3,1,2,2
2020-04-29 22:00:00+00,-1.47594,53.375169,27,2,1,1,2,53,3,1,1,2
2020-04-29 22:00:00+00,-1.471567,53.369048,17,2,1,1,1,53,3,1,1,1
2020-04-29 23:00:00+00,-1.475725,53.381029,35,2,4,1,2,53,3,2,2,1
2020-04-29 23:00:00+00,-1.480329,53.453528,22,2,2,1,1,53,3,1,2,1
2020-04-29 09:00:00+00,-1.475735,53.379649,23,2,2,2,1,53,3,1,2,1
2020-04-29 10:00:00+00,-1.480593,53.420678,18,2,5,2,1,53,3,2,2,1
2020-04-29 10:00:00+00,-1.480618,53.387478,50,2,2,2,1,53,3,1,2,1
2020-04-29 12:00:00+00,-1.480345,53.403988,67,2,2,2,2,53,3,1,2,1
2020-04-29 13:00:00+00,-1.479084,53.452658,50,2,4,2,1,53,3,1,1,1
2020-04-29 13:00:00+00,-1.480342,53.416058,42,2,1,2,2,53,3,1,1,1
2020-04-29 13:00:00+00,-1.479736,53.510188,41,2,3,2,1,53,3,1,2,2
2020-04-29 14:00:00+00,-1.479833,53.458798,69,2,3,2,1,53,3,1,1,1
2020-04-29 14:00:00+00,-1.480511,53.499328,21,2,1,2,2,53,3,1,1,1
2020-04-29 15:00:00+00,-1.480475,53.488948,79,2,2,2,2,53,3,1,2,2
2020-04-29 15:00:00+00,-1.480119,53.504808,53,2,2,2,1,53,3,1,2,1
2020-04-29 15:00:00+00,-1.480816,53.379998,65,2,1,2,2,53,3,1,2,1
2020-04-29 15:00:00+00,-1.475062,53.439799,78,2,3,2,1,53,3,1,1,1
2020-04-29 16:00:00+00,-1.480216,53.448208,46,2,2,2,2,53,3,1,2,1
2020-04-29 16:00:00+00,-1.480077,53.446188,44,2,3,3,2,53,3,1,2,1
2020-04-29 00:00:00+00,-1.489923,53.382817,28,2,1,1,2,54,3,1,2,1
2020-04-29 00:00:00+00,-1.491254,53.369309,57,2,1,1,1,54,3,1,2,1
2020-04-29 01:00:00+00,-1.475099,53.433229,85,2,3,1,1,54,3,2,1,1
2020-04-29 01:00:00+00,-1.479827,53.427568,30,2,4,1,2,54,3,1,2,1
2020-04-29 02:00:00+00,-1.475099,53.433229,47,2,1,1,2,54,3,1,2,1
2020-04-29 02:00:00+00,-1.480514,53.444378,53,2,4,1,2,54,3,1,1,1
2020-04-29 02:00:00+00,-1.446983,53.376697,63,2,3,1,1,54,3,1,1,2
2020-04-29 03:00:00+00,-1.47938,53.385138,49,2,3,1,1,54,3,1,2,1
2020-04-29 03:00:00+00,-1.468439,53.381378,44,2,2,1,2,54,3,1,2,1
2020-04-29 03:00:00+00,-1.452558,53.384226,50,2,4,1,2,54,3,1,1,1
2020-04-29 04:00:00+00,-1.43881,53.380535,23,2,3,1,1,54,3,1,1,1
2020-04-29 04:00:00+00,-1.50068,53.385057,48,2,4,1,2,54,3,1,2,1
2020-04-29 04:00:00+00,-1.503151,53.374155,27,2,3,1,2,54,3,1,1,1
2020-04-29 05:00:00+00,-1.440868,53.38758,34,2,1,1,2,54,3,1,2,1
2020-04-29 05:00:00+00,-1.447237,53.376069,36,2,1,1,2,54,3,1,2,1
2020-04-29 05:00:00+00,-1.478602,53.38661,52,2,1,1,2,54,3,1,1,1
2020-04-29 06:00:00+00,-1.462969,53.375378,25,2,2,1,2,54,3,1,2,1
2020-04-29 06:00:00+00,-1.498677,53.368792,27,2,2,1,2,54,3,1,1,1
2020-04-29 08:00:00+00,-1.487359,53.373448,52,2,5,1,2,54,3,1,2,1
2020-04-29 08:00:00+00,-1.479789,53.414948,59,2,2,1,1,54,3,2,1,1
2020-04-29 08:00:00+00,-1.480883,53.479838,30,2,1,1,1,54,3,2,1,1
2020-04-29 09:00:00+00,-1.453554,53.370355,42,2,2,1,2,54,3,1,1,1
2020-04-29 09:00:00+00,-1.455304,53.390162,62,2,3,1,2,54,3,1,1,1
2020-04-29 09:00:00+00,-1.47999,53.492008,55,2,2,1,1,54,3,1,1,2
2020-04-29 09:00:00+00,-1.480747,53.476398,51,2,1,1,1,54,3,1,2,1
2020-04-29 09:00:00+00,-1.480011,53.489358,60,2,3,1,2,54,3,1,1,1
2020-04-29 10:00:00+00,-1.434634,53.385248,60,2,1,1,1,54,3,1,2,1
2020-04-29 10:00:00+00,-1.480117,53.378348,54,2,1,1,2,54,3,1,1,1
2020-04-29 11:00:00+00,-1.465074,53.36845,56,2,5,1,1,54,3,2,2,1
2020-04-29 11:00:00+00,-1.480172,53.436658,22,2,5,1,1,54,3,1,1,1
2020-04-29 13:00:00+00,-1.493939,53.39038,63,2,5,1,1,54,3,1,2,1
2020-04-29 13:00:00+00,-1.480735,53.434608,31,2,4,1,1,54,3,1,2,1
2020-04-29 14:00:00+00,-1.500163,53.374061,29,2,3,1,2,54,3,1,1,1
2020-04-29 14:00:00+00,-1.507143,53.384253,17,2,5,1,2,54,3,2,2,2
2020-04-29 15:00:00+00,-1.447835,53.374646,43,2,1,1,1,54,3,1,1,1
2020-04-29 15:00:00+00,-1.492153,53.386373,51,2,4,1,1,54,3,1,2,1
2020-04-29 15:00:00+00,-1.479556,53.449568,47,2,1,1,1,54,3,1,2,1
2020-04-29 16:00:00+00,-1.482736,53.37375,74,2,3,1,1,54,3,1,1,1
2020-04-29 16:00:00+00,-1.480338,53.491328,45,2,2,1,2,54,3,1,1,1
2020-04-29 16:00:00+00,-1.479085,53.425238,18,2,3,1,1,54,3,1,1,1
2020-04-29 18:00:00+00,-1.502022,53.386233,20,2,1,1,1,54,3,1,2,1
2020-04-29 18:00:00+00,-1.480645,53.466648,35,2,4,1,2,54,3,1,2,1
2020-04-29 19:00:00+00,-1.489619,53.378989,63,2,5,1,2,54,3,1,1,1
2020-04-29 19:00:00+00,-1.476422,53.369956,41,2,3,1,2,54,3,1,2,1
2020-04-29 19:00:00+00,-1.49833,53.370482,54,2,3,1,1,54,3,1,2,1
2020-04-29 19:00:00+00,-1.483885,53.378397,16,2,5,1,2,54,3,1,2,1
2020-04-29 19:00:00+00,-1.479721,53.450878,17,2,4,1,1,54,3,1,2,1
2020-04-29 19:00:00+00,-1.480555,53.475458,37,2,2,1,2,54,3,1,1,1
2020-04-29 20:00:00+00,-1.442514,53.388766,18,2,4,1,2,54,3,1,2,1
2020-04-29 20:00:00+00,-1.45199,53.372528,60,2,5,1,2,54,3,2,2,1
2020-04-29 21:00:00+00,-1.497358,53.392404,44,2,5,1,2,54,3,1,2,1
2020-04-29 22:00:00+00,-1.475725,53.381029,80,2,1,1,2,54,3,1,1,1
2020-04-29 23:00:00+00,-1.439279,53.36989,50,2,2,1,1,54,3,1,1,1
2020-04-29 23:00:00+00,-1.489931,53.373167,62,2,1,1,1,54,3,1,1,1
2020-04-29 11:00:00+00,-1.480016,53.425638,16,2,2,2,1,54,3,2,1,1
2020-04-29 11:00:00+00,-1.480265,53.478718,85,2,4,2,2,54,3,1,2,1
2020-04-29 11:00:00+00,-1.475867,53.427519,44,2,3,2,2,54,3,1,1,1
2020-04-29 13:00:00+00,-1.480481,53.502138,24,2,4,2,1,54,3,1,1,1
2020-04-29 13:00:00+00,-1.479535,53.487128,67,2,1,2,1,54,3,1,2,1
2020-04-29 14:00:00+00,-1.480408,53.497738,42,2,1,2,2,54,3,1,2,1
2020-04-29 16:00:00+00,-1.479476,53.507828,84,2,1,2,2,54,3,1,2,1
2020-04-29 17:00:00+00,-1.479768,53.514758,28,2,1,2,1,54,3,1,2,1
2020-04-29 10:00:00+00,-1.475813,53.390289,18,2,5,3,1,54,3,1,1,1
2020-04-29 11:00:00+00,-1.480207,53.467078,30,2,3,3,1,54,3,1,2,1
2020-04-29 15:00:00+00,-1.475678,53.443209,60,2,3,3,2,54,3,1,1,1
2020-04-29 00:00:00+00,-1.47989,53.435958,51,2,2,1,1,55,3,1,2,1
2020-04-29 00:00:00+00,-1.475149,53.372235,58,2,5,1,2,55,3,1,1,1
2020-04-29 00:00:00+00,-1.452791,53.384447,63,2,2,1,1,55,3,1,1,1
2020-04-29 01:00:00+00,-1.480514,53.444378,24,2,1,1,1,55,3,2,2,1
2020-04-29 01:00:00+00,-1.480769,53.445308,16,2,2,1,1,55,3,1,2,1
2020-04-29 01:00:00+00,-1.44004,53.372229,61,2,1,1,2,55,3,1,2,1
2020-04-29 02:00:00+00,-1.479905,53.384198,36,2,4,1,2,55,3,1,2,1
2020-04-29 03:00:00+00,-1.480441,53.491538,24,2,3,1,1,55,3,1,1,1
2020-04-29 04:00:00+00,-1.47938,53.385138,63,2,2,1,1,55,3,1,1,1
2020-04-29 05:00:00+00,-1.490711,53.392165,33,2,4,1,1,55,3,1,1,1
2020-04-29 05:00:00+00,-1.449761,53.374964,37,2,2,1,1,55,3,1,1,1
2020-04-29 07:00:00+00,-1.493987,53.372574,50,2,3,1,2,55,3,1,1,1
2020-04-29 07:00:00+00,-1.498904,53.373526,58,2,4,1,2,55,3,1,1,1
2020-04-29 08:00:00+00,-1.445281,53.381357,42,2,5,1,2,55,3,1,1,1
2020-04-29 08:00:00+00,-1.480057,53.476028,56,2,1,1,2,55,3,1,2,1
2020-04-29 08:00:00+00,-1.479109,53.409638,56,2,3,1,2,55,3,1,2,1
2020-04-29 10:00:00+00,-1.48028,53.457778,60,2,5,1,1,55,3,1,2,1
2020-04-29 11:00:00+00,-1.480258,53.383638,63,2,4,1,2,55,3,1,1,1
2020-04-29 12:00:00+00,-1.449649,53.382017,24,2,5,1,2,55,3,1,1,1
2020-04-29 12:00:00+00,-1.480226,53.500198,57,2,5,1,1,55,3,1,2,1
2020-04-29 13:00:00+00,-1.442778,53.384688,28,2,3,1,1,55,3,1,1,1
2020-04-29 13:00:00+00,-1.495272,53.371926,22,2,3,1,2,55,3,1,1,1
2020-04-29 15:00:00+00,-1.479627,53.396678,56,2,5,1,1,55,3,1,1,1
2020-04-29 16:00:00+00,-1.480873,53.474128,44,2,2,1,1,55,3,1,1,1
2020-04-29 16:00:00+00,-1.479812,53.375658,66,2,5,1,2,55,3,1,1,1
2020-04-29 16:00:00+00,-1.47931,53.489628,30,2,5,1,2,55,3,1,1,1
2020-04-29 17:00:00+00,-1.479631,53.418778,43,2,2,1,2,55,3,1,2,1
2020-04-29 18:00:00+00,-1.485329,53.386997,70,2,2,1,2,55,3,1,1,1
2020-04-29 18:00:00+00,-1.479389,53.492338,54,2,4,1,2,55,3,1,2,1
2020-04-29 19:00:00+00,-1.480026,53.438718,37,2,1,1,2,55,3,1,2,1
2020-04-29 19:00:00+00,-1.480034,53.458998,56,2,1,1,2,55,3,1,1,1
2020-04-29 19:00:00+00,-1.479782,53.434018,48,2,4,1,1,55,3,1,2,1
2020-04-29 20:00:00+00,-1.475849,53.427609,29,2,1,1,1,55,3,1,1,2
2020-04-29 20:00:00+00,-1.472984,53.387217,72,2,2,1,2,55,3,1,1,1
2020-04-29 21:00:00+00,-1.475102,53.390289,29,2,1,1,1,55,3,1,2,1
2020-04-29 21:00:00+00,-1.436896,53.379819,46,2,3,1,2,55,3,1,1,1
2020-04-29 21:00:00+00,-1.492428,53.371485,31,2,5,1,1,55,3,1,1,1
2020-04-29 22:00:00+00,-1.451893,53.375503,56,2,3,1,2,55,3,1,1,1
2020-04-29 22:00:00+00,-1.481893,53.373286,59,2,3,1,2,55,3,2,2,1
2020-04-29 23:00:00+00,-1.479074,53.428498,81,2,4,1,2,55,3,1,2,1
2020-04-29 23:00:00+00,-1.474075,53.383338,29,2,3,1,2,55,3,2,2,1
2020-04-29 23:00:00+00,-1.441787,53.379835,40,2,2,1,1,55,3,1,1,1
2020-04-29 10:00:00+00,-1.479722,53.404988,17,2,2,2,2,55,3,1,2,1
2020-04-29 10:00:00+00,-1.480107,53.487248,44,2,5,2,1,55,3,1,2,1
2020-04-29 11:00:00+00,-1.475186,53.379309,19,2,2,2,2,55,3,1,1,1
2020-04-29 12:00:00+00,-1.479644,53.407418,55,2,2,2,1,55,3,1,1,1
2020-04-29 13:00:00+00,-1.479625,53.514688,42,2,2,2,1,55,3,2,1,1
2020-04-29 14:00:00+00,-1.480068,53.478118,28,2,1,2,1,55,3,1,1,1
2020-04-29 14:00:00+00,-1.475887,53.410479,58,2,2,2,1,55,3,1,1,1
2020-04-29 15:00:00+00,-1.480429,53.486478,71,2,1,2,2,55,3,1,1,1
2020-04-29 15:00:00+00,-1.480985,53.436158,56,2,3,2,2,55,3,1,2,1
2020-04-29 17:00:00+00,-1.479653,53.387508,58,2,4,2,2,55,3,2,2,1
2020-04-29 17:00:00+00,-1.480413,53.444318,62,2,2,2,1,55,3,2,2,1
2020-04-29 10:00:00+00,-1.480534,53.496448,82,2,1,3,2,55,3,1,2,1
2020-04-29 11:00:00+00,-1.480247,53.456928,65,2,4,3,1,55,3,1,1,1
2020-04-29 11:00:00+00,-1.475243,53.424769,61,2,5,3,1,55,3,1,1,1
2020-04-29 12:00:00+00,-1.475006,53.379639,19,2,3,3,2,55,3,1,2,1
2020-04-29 13:00:00+00,-1.479318,53.395448,23,2,2,3,1,55,3,1,1,1
2020-04-29 00:00:00+00,-1.447377,53.376062,27,2,4,1,2,56,3,1,1,1
2020-04-29 00:00:00+00,-1.457346,53.380005,36,2,5,1,1,56,3,1,2,1
2020-04-29 00:00:00+00,-1.500906,53.378919,78,2,2,1,1,56,3,1,1,1
2020-04-29 01:00:00+00,-1.474889,53.439849,34,2,1,1,1,56,3,2,1,1
2020-04-29 01:00:00+00,-1.477729,53.386358,69,2,1,1,2,56,3,2,1,1
2020-04-29 01:00:00+00,-1.514454,53.385534,31,2,5,1,2,56,3,2,2,1
2020-04-29 03:00:00+00,-1.479034,53.398368,53,2,3,1,2,56,3,1,1,1
2020-04-29 04:00:00+00,-1.48006,53.37418,19,2,1,1,1,56,3,1,2,1
2020-04-29 04:00:00+00,-1.475149,53.372235,48,2,1,1,2,56,3,2,2,1
2020-04-29 04:00:00+00,-1.47749,53.390988,33,2,3,1,2,56,3,1,1,1
2020-04-29 04:00:00+00,-1.500062,53.372665,58,2,5,1,2,56,3,1,2,1
2020-04-29 04:00:00+00,-1.451293,53.376743,61,2,1,1,2,56,3,1,1,1
2020-04-29 04:00:00+00,-1.468432,53.373018,40,2,3,1,1,56,3,2,2,1
2020-04-29 05:00:00+00,-1.479631,53.517088,37,2,4,1,2,56,3,1,1,1
2020-04-29 05:00:00+00,-1.461497,53.389304,48,2,4,1,1,56,3,2,2,2
2020-04-29 05:00:00+00,-1.482403,53.38918,53,2,1,1,1,56,3,1,1,1
2020-04-29 06:00:00+00,-1.47937,53.442858,41,2,5,1,1,56,3,1,1,1
2020-04-29 06:00:00+00,-1.441808,53.372484,28,2,1,1,2,56,3,1,1,1
2020-04-29 06:00:00+00,-1.465375,53.380078,73,2,2,1,2,56,3,1,1,1
2020-04-29 06:00:00+00,-1.45199,53.372528,57,2,4,1,2,56,3,1,2,1
2020-04-29 07:00:00+00,-1.449761,53.374964,63,2,2,1,1,56,3,1,1,1
2020-04-29 07:00:00+00,-1.460122,53.377681,70,2,4,1,1,56,3,1,2,1
2020-04-29 08:00:00+00,-1.479343,53.441758,53,2,3,1,1,56,3,1,1,1
2020-04-29 08:00:00+00,-1.480657,53.474688,23,2,4,1,2,56,3,1,2,1
2020-04-29 09:00:00+00,-1.480646,53.416408,59,2,5,1,2,56,3,1,1,1
2020-04-29 09:00:00+00,-1.479667,53.496658,17,2,3,1,2,56,3,1,2,1
2020-04-29 10:00:00+00,-1.479055,53.496658,34,2,5,1,1,56,3,1,2,1
2020-04-29 10:00:00+00,-1.479433,53.512088,64,2,3,1,2,56,3,1,1,1
2020-04-29 10:00:00+00,-1.479327,53.452828,74,2,4,1,2,56,3,1,2,1
2020-04-29 11:00:00+00,-1.479381,53.410338,33,2,1,1,2,56,3,1,2,1
2020-04-29 12:00:00+00,-1.451948,53.386526,78,2,5,1,2,56,3,1,1,1
2020-04-29 12:00:00+00,-1.480227,53.437778,28,2,1,1,2,56,3,1,2,1
2020-04-29 13:00:00+00,-1.480387,53.477838,24,2,1,1,1,56,3,1,2,1
2020-04-29 13:00:00+00,-1.480192,53.405398,53,2,2,1,2,56,3,1,1,1
2020-04-29 15:00:00+00,-1.480895,53.486268,30,2,5,1,2,56,3,1,1,1
2020-04-29 16:00:00+00,-1.480586,53.487808,69,2,4,1,1,56,3,1,1,1
2020-04-29 16:00:00+00,-1.480316,53.495408,33,2,4,1,1,56,3,2,1,1
2020-04-29 16:00:00+00,-1.480369,53.485808,25,2,2,1,2,56,3,1,1,1
2020-04-29 16:00:00+00,-1.47932,53.421488,45,2,3,1,1,56,3,1,1,1
2020-04-29 16:00:00+00,-1.479723,53.491338,43,2,5,1,2,56,3,1,2,1
2020-04-29 17:00:00+00,-1.456019,53.384564,51,2,3,1,2,56,3,1,1,1
2020-04-29 17:00:00+00,-1.445908,53.387979,34,2,3,1,2,56,3,1,2,1
2020-04-29 17:00:00+00,-1.480572,53.429178,57,2,2,1,2,56,3,1,2,1
2020-04-29 17:00:00+00,-1.479853,53.486418,67,2,3,1,2,56,3,1,1,2
2020-04-29 18:00:00+00,-1.468773,53.374162,39,2,2,1,1,56,3,1,2,1
